sourceAccount,targetAccount,amount,currency,transactionDate,isInternational
ES1651851247438643704786,ES3304734464797313179183,2212.02,EUR,2025-02-19 02:47:09.518953,False
ES8900687551731692494324,ES2940670882802388131392,1400.62,GTQ,2025-02-10 19:06:22.422448,False
ES8881021624080117597866,ES7885036992413268116434,4154.0,USD,2025-02-14 23:18:05.461292,False
ES5026099521519272994053,ES1810184528326280630497,699.07,USD,2025-01-13 22:50:59.165587,False
ES6584617318124780959655,ES8442781693514328371228,4853.77,EUR,2025-02-05 04:31:13.629869,False
ES7194805825024002536227,ES5163585241193976976209,4644.76,USD,2025-01-03 17:32:41.027005,True
ES6491384852184287806569,ES2503738528188098138333,280.64,EUR,2025-01-24 21:22:00.898608,True
ES0553475490221191374429,ES7484716138285551494879,4380.32,GTQ,2025-01-24 16:16:47.914033,False
ES5667304429230682099302,ES9299543965757897123283,4723.84,GTQ,2025-01-16 15:25:26.644605,False
ES7599111205637764151355,ES6210728895890435969556,3073.31,GTQ,2025-01-02 23:20:19.539142,True
ES8375689770102595807242,ES9735964970884123560543,4387.91,USD,2025-02-18 08:22:50.027904,True
ES7802034266504097039029,ES0768436012198786977943,560.13,EUR,2025-01-23 15:41:47.270026,False
ES3107618648167542192925,ES3520280217099545012340,938.37,USD,2025-01-20 00:46:04.434129,False
ES8304223822699999094759,ES2888106859718929811411,2312.73,GTQ,2025-01-09 08:26:29.035912,True
ES0391890977288016081021,ES4071840474767686829916,1731.0,EUR,2025-02-24 01:09:09.085643,False
ES9099827747175807388388,ES8393982884405312331492,693.33,USD,2025-01-28 07:01:31.141215,False
ES3724769966395488944717,ES5018494269107408422194,269.18,USD,2025-01-31 05:43:28.786953,True
ES2271005230050804756774,ES5864849522641304341391,3058.71,USD,2025-01-18 14:55:52.379716,True
ES9655582955357152915896,ES3090082629343734551471,2781.95,USD,2025-01-28 09:39:28.656456,True
ES7087829818272144442489,ES5975735059688308706565,3229.09,USD,2025-01-09 08:56:51.961459,True
ES2137250440586916712389,ES6232846163389304596927,3496.6,EUR,2025-02-12 08:16:23.742460,False
ES4341064946356027820523,ES1347370062553947276027,4613.42,EUR,2025-01-19 02:52:51.351420,False
ES2188254958318654776235,ES4788603228299582800219,2231.88,EUR,2025-02-03 12:11:46.819695,True
ES5026099521519272994053,ES5474886619502606151665,1106.35,USD,2025-01-26 14:53:52.818357,False
ES0248989348471896770967,ES3520280217099545012340,572.99,USD,2025-01-09 03:12:15.912228,True
ES5891184555099834865499,ES7172079620243580654471,4746.25,USD,2025-01-05 08:37:39.646756,False
ES8496640835114645021314,ES6496037515504005785756,1349.42,EUR,2025-02-04 19:32:01.743732,False
ES3707942721167129211540,ES2267029249493171628022,4349.69,USD,2025-01-02 01:20:56.305362,True
ES6895548588851595790958,ES5439670030329775651848,2120.07,EUR,2025-01-14 22:33:08.156025,False
ES8797058202566205645495,ES9704483132992255329872,3952.02,USD,2025-01-31 13:54:05.345138,False
ES6785380015981886609965,ES4318154408987647612256,3702.93,USD,2025-01-21 01:47:30.569264,True
ES0425644270258800306276,ES9811296749488686762763,4260.59,GTQ,2025-01-04 05:50:01.063678,False
ES7053487006885787208774,ES3048214493389501226243,1437.34,EUR,2025-02-14 08:23:38.928706,True
ES3360566251268451886930,ES4705269978492857600720,4927.0,EUR,2025-01-15 16:21:28.737819,False
ES7400331512633152376440,ES1536393545334097529725,4171.38,USD,2025-01-15 18:09:50.984331,True
ES3745800070011883594048,ES1158124291347200290237,3111.94,USD,2025-02-25 07:50:01.916520,True
ES3521321258106756463850,ES1926008958632373551829,4126.1,USD,2025-01-15 13:51:43.247575,True
ES1967992440613548798679,ES3277505802677301293703,1665.69,EUR,2025-02-20 21:26:18.435809,True
ES4792671701470880647743,ES7567658030967257382240,3937.54,GTQ,2025-01-27 09:13:03.536507,True
ES5798214636874623746012,ES8304290341418065511891,253.45,GTQ,2025-01-05 20:10:08.658712,True
ES0879098365335031379036,ES6552524687215554837659,3193.91,USD,2025-02-07 13:40:31.751663,False
ES4841660495011982802884,ES8526807767454751730087,1217.53,EUR,2025-02-11 05:11:22.586339,False
ES6212036486620049746369,ES3904401967335444751247,2549.77,USD,2025-02-02 07:39:31.313859,True
ES6151635347496414413080,ES2271508386638111417859,962.75,GTQ,2025-01-11 14:35:05.711005,True
ES1517403857591446027919,ES4429293857224293852503,3232.17,EUR,2025-01-16 10:02:54.149395,False
ES6548334763744193873811,ES7189424806809258199416,1767.8,USD,2025-01-01 16:41:29.442284,True
ES5662340348628144379039,ES5908083994841042793710,3199.42,USD,2025-01-17 17:45:24.515438,False
ES3157078065072107517830,ES3682493618648243942574,1595.63,EUR,2025-02-16 11:44:32.899805,False
ES9229842031464894698541,ES2031636102039930945546,4205.57,EUR,2025-02-06 08:18:55.194536,False
ES8623151584777979762247,ES9124072292818445330363,4810.71,GTQ,2025-02-12 07:18:22.404475,True
ES5102674134681609914802,ES9596206866093751793257,2318.32,GTQ,2025-01-14 04:13:58.978812,True
ES8969263866011388540788,ES8513084206163459422189,3035.48,GTQ,2025-01-22 04:56:11.806662,True
ES5651126801193411703797,ES7599111205637764151355,523.13,USD,2025-02-15 17:20:45.430023,True
ES1046001458219794506033,ES3157078065072107517830,4639.94,EUR,2025-01-27 07:14:45.532252,False
ES3273322752272831191055,ES2293505118407064448938,2848.06,EUR,2025-02-17 04:23:01.400084,False
ES2060554632751013228611,ES3978714505440472960131,2899.92,GTQ,2025-02-05 05:59:51.454269,True
ES5083394869260595300827,ES4486796469224656105536,807.56,USD,2025-02-11 06:42:16.993466,False
ES4564908409608046876896,ES6181559804602084656246,3599.89,USD,2025-01-16 09:27:21.295153,False
ES0276643357277334455389,ES4029887981060758416324,1044.82,USD,2025-01-27 15:49:16.669465,False
ES1997949980278349435306,ES3425106076274791246613,2700.2,GTQ,2025-01-29 09:58:56.951175,False
ES3209340382112094922466,ES9585431982811127028794,2204.26,USD,2025-01-09 10:59:58.958573,False
ES4091484754968700693837,ES6494639225252170405947,4759.76,USD,2025-01-07 00:21:46.080554,True
ES0919927893022469129931,ES9542882091495441470713,1945.6,GTQ,2025-01-31 04:03:24.087837,True
ES2974378130229079299954,ES0446348157639946000737,4528.05,GTQ,2025-02-01 10:14:34.184146,False
ES8759927023236844451378,ES9126333652809306220788,226.14,GTQ,2025-01-16 20:21:15.626408,False
ES6714416750246896926808,ES6337854064657423717933,1345.75,EUR,2025-02-01 11:10:23.398020,False
ES7703475405837425986817,ES6352793156694488251465,3027.71,USD,2025-02-10 05:49:05.682453,True
ES6337854064657423717933,ES9315139296176248744515,3884.08,USD,2025-01-02 07:22:45.578828,True
ES8253636325153192388652,ES4429293857224293852503,1711.45,USD,2025-01-31 06:33:14.065973,False
ES7740333211337428045563,ES6139695153271626775378,3772.21,EUR,2025-01-05 13:02:15.494789,True
ES6552524687215554837659,ES0987474666280511870298,357.47,EUR,2025-02-12 01:39:28.728061,True
ES9291992882251588941497,ES8430167060965371270842,637.65,GTQ,2025-02-12 09:37:49.621184,False
ES7679831553277741840283,ES1126672673768162521314,2138.08,USD,2025-02-12 18:44:47.602965,True
ES4027997225314361602367,ES2226350606026274502572,2340.91,USD,2025-02-21 20:52:14.742805,True
ES7438251319024416430344,ES0470057682620758110284,2825.87,EUR,2025-02-21 16:50:03.849834,True
ES3471520689603063726770,ES7296409053749353410690,4213.43,GTQ,2025-02-20 11:42:01.559661,False
ES1088708790572104865483,ES0893811340570314865988,1126.56,GTQ,2025-02-21 04:27:09.748528,True
ES8572209776742916094999,ES5651126801193411703797,3968.86,EUR,2025-01-17 04:34:47.124296,False
ES1588641650715624088072,ES8337225755859790148732,4751.13,USD,2025-01-05 03:18:28.174424,True
ES3201988811555265052736,ES4864798809240146353915,2511.3,USD,2025-02-16 07:01:25.336187,False
ES4228351343014472635525,ES5278859527816122695962,3665.11,GTQ,2025-01-29 21:32:21.924316,False
ES3698012849164773578001,ES2617691976198340548447,3903.36,USD,2025-02-19 16:42:53.499203,True
ES6892902768828734833940,ES3051605242011717336397,423.89,USD,2025-02-25 18:12:06.807040,True
ES7060271317154261434310,ES2933357859280488384816,3584.48,EUR,2025-01-03 22:21:51.917047,True
ES7874871776324029786004,ES4240154579420022045443,3378.93,EUR,2025-01-21 13:10:07.271297,True
ES4322002184101971607666,ES6400219614303716501659,4821.92,EUR,2025-01-23 01:19:56.390456,False
ES5486054846360809741447,ES5573027123905912915004,3461.78,EUR,2025-01-17 12:26:19.957019,False
ES1835939052414214173306,ES5325186256647721235101,3099.03,GTQ,2025-02-06 17:28:35.884996,False
ES8512828520715596216383,ES7869629011629833425696,3392.5,GTQ,2025-01-17 22:37:02.694717,False
ES1967992440613548798679,ES6346485131965424487185,1830.18,GTQ,2025-01-24 01:58:37.254732,False
ES2249628900000006512087,ES8694399505959591858057,1999.82,EUR,2025-02-11 13:45:22.936747,False
ES2978034821288790190164,ES7341626074533787943578,3040.21,GTQ,2025-01-26 14:52:02.483418,False
ES0881458269253897063042,ES6593780275992049629226,1180.3,EUR,2025-01-25 09:13:44.444453,False
ES5684188739790942119746,ES8947926528728348532994,3078.82,EUR,2025-02-22 11:35:04.236840,True
ES2867469845298295419703,ES2207931086863006177831,4122.36,EUR,2025-02-14 08:13:17.848403,True
ES7904588332194967214545,ES4841671455635145927022,3413.93,EUR,2025-01-08 21:00:02.532371,True
ES6232278487341606092940,ES3951461854287178325723,3124.47,GTQ,2025-02-09 20:27:17.825006,True
ES9734064746602963855805,ES5290107939421875510822,450.34,USD,2025-01-30 06:07:43.699240,False
ES4089675695463714289323,ES8597346969826339952109,3520.07,EUR,2025-02-16 08:20:44.550596,True
ES4900351596394931290595,ES5278859527816122695962,1429.72,GTQ,2025-02-09 17:09:46.268787,True
ES4567656082945186236174,ES1926008958632373551829,3813.69,EUR,2025-01-31 22:50:40.240674,False
ES8253636325153192388652,ES7855630926162511667037,2937.85,USD,2025-02-20 23:40:07.231575,False
ES6531144831313082226109,ES2696489416476898728879,3513.47,USD,2025-01-11 21:46:11.340952,True
ES0924232575501583420749,ES3539780326206878294923,4145.73,USD,2025-02-25 12:36:13.856323,False
ES7460089171968527511385,ES8343733204070314664762,2524.56,USD,2025-02-02 06:58:53.160335,False
ES8314708894725361861853,ES6891406289845429134266,2863.38,USD,2025-02-17 19:27:54.148829,False
ES1009936234664477496809,ES0446348157639946000737,4549.58,GTQ,2025-01-06 22:18:18.597907,False
ES2732816690151124698902,ES2996422971220964095353,4593.38,USD,2025-02-16 14:44:21.508455,True
ES4754576503237757580901,ES9369066756921235469878,2542.92,GTQ,2025-01-10 00:18:56.062600,True
ES2345971670373055230451,ES2073112766815331193992,4473.21,GTQ,2025-02-24 23:46:15.563256,True
ES4959246107067748326989,ES9103279084870970774050,2856.57,EUR,2025-02-23 16:02:06.682570,True
ES0243571658902980722977,ES4648027735740336727727,1928.18,GTQ,2025-01-07 14:34:31.382275,False
ES2682821298256949155858,ES5685792370127725752077,4266.79,GTQ,2025-01-28 08:56:28.509963,True
ES9215559290629335993556,ES3852156921421739645930,124.5,USD,2025-01-03 16:58:58.843771,True
ES4270722068040198150938,ES9670089194441964364039,2479.33,USD,2025-01-24 22:51:43.708800,False
ES1986595490743648811829,ES6494639225252170405947,739.8,GTQ,2025-02-03 06:49:21.680929,True
ES8233269505697494547546,ES4876041064108654317837,2698.24,EUR,2025-01-06 15:06:20.893024,True
ES6574534742982639612068,ES4525041329963487262406,3352.35,EUR,2025-02-08 12:50:39.020447,True
ES3062461109410646676593,ES7175380016678205381305,181.57,GTQ,2025-01-22 13:36:22.958824,True
ES8858515439183191285680,ES3969503471863011439505,1961.7,USD,2025-01-29 05:10:26.549466,True
ES5118483061527090783173,ES1462666088062551404713,3733.95,USD,2025-01-09 06:36:13.775171,False
ES3754159817877811166526,ES6078187691121313943426,130.2,EUR,2025-01-24 23:40:13.031069,False
ES0345858616047290418905,ES2201205894275027916105,724.77,USD,2025-01-11 04:28:49.831384,False
ES6395024794242334762726,ES0660728322655807825482,1022.56,USD,2025-01-21 08:44:22.951786,True
ES3365133776964766704573,ES8430167060965371270842,4494.02,GTQ,2025-01-01 10:56:34.995283,True
ES6010133549514335879674,ES4114286291777418815322,3566.71,USD,2025-01-18 03:38:42.567401,True
ES0760488832304265820745,ES4849087814676392731607,300.48,GTQ,2025-01-07 09:54:07.873659,True
ES1007484335988720686954,ES0828525634517756472684,2636.35,GTQ,2025-02-10 18:57:29.690581,True
ES1791550426384843723579,ES6844442248424703344645,2222.4,USD,2025-01-27 03:44:14.273764,True
ES2056649827196905548161,ES9335865308572094071308,1555.52,GTQ,2025-01-12 17:14:39.546301,True
ES3737616638540724473065,ES2526734560495812750782,3222.05,USD,2025-01-23 23:54:23.054422,False
ES5997371163861681117349,ES8063542968012941839052,1400.61,EUR,2025-02-13 08:23:35.891879,True
ES5908083994841042793710,ES6359771214045296236606,262.36,GTQ,2025-01-02 11:58:18.230132,True
ES2649132277533120494233,ES5415437632889463373008,1319.94,USD,2025-02-25 04:34:56.869008,False
ES6900233487363010999417,ES1112024324495058099267,451.72,EUR,2025-02-10 09:44:11.394922,False
ES8752310066940593797629,ES5163585241193976976209,4581.79,USD,2025-01-23 05:54:34.287811,True
ES8928080545031617572626,ES9836704131652278336974,3375.15,EUR,2025-01-21 00:12:39.275368,True
ES8314708894725361861853,ES2276516017644451594997,4920.87,GTQ,2025-02-05 23:16:04.100103,False
ES9841441293330888059844,ES3951461854287178325723,4471.71,EUR,2025-02-07 05:59:01.341116,False
ES1130142245144112936907,ES3682639751842452692172,4360.36,GTQ,2025-02-08 02:25:19.368018,True
ES3351853655233464694338,ES8729291962045984607697,4317.19,USD,2025-02-09 08:33:44.395781,True
ES8314708894725361861853,ES1368144741851068926780,2746.92,USD,2025-01-26 09:32:26.519744,True
ES9811296749488686762763,ES7261462439940481643294,3068.24,EUR,2025-02-12 21:39:57.097177,True
ES0417883840724268853588,ES4434701543924469779718,3097.48,EUR,2025-02-21 08:45:59.239986,True
ES2974378130229079299954,ES4624294860566996025641,2926.8,USD,2025-02-19 04:47:44.062211,False
ES1264600247765451344924,ES4922258846648044784903,2116.73,USD,2025-02-16 13:01:30.218560,False
ES8037088209725504911844,ES9004183146685849925406,4318.94,GTQ,2025-01-02 20:03:56.550172,True
ES0570757628836181125591,ES4588733653054991607579,528.19,EUR,2025-01-01 14:58:34.243091,False
ES0559138311681260012974,ES2323270009703019152799,4335.2,GTQ,2025-01-18 12:00:05.289168,False
ES0559138311681260012974,ES9547331781548059571798,4349.97,USD,2025-01-08 21:41:40.475182,True
ES0501128862949871820676,ES8674420862456258048649,1188.58,GTQ,2025-01-27 11:51:13.865333,False
ES3876098266763105839553,ES9255755033590586796030,3646.26,EUR,2025-01-08 06:33:25.335554,True
ES7086968224879072794783,ES1271582399127901510789,2013.58,GTQ,2025-02-23 04:28:28.608144,True
ES7710714657980515729343,ES5061945507179736578277,2166.95,EUR,2025-01-31 13:55:37.533812,True
ES9598306125390988048555,ES1862037053317606618541,3442.05,EUR,2025-02-09 10:47:00.359596,False
ES2114647590293118652776,ES8572209776742916094999,1981.92,EUR,2025-01-27 19:01:53.544746,True
ES5094797621534199098191,ES3737748452419886708771,4584.72,GTQ,2025-02-13 23:51:34.260954,True
ES7975039249676126494921,ES9621302693870656563596,2908.09,USD,2025-01-15 01:57:40.490947,False
ES6327929073748172496066,ES7438251319024416430344,539.8,EUR,2025-01-27 04:15:54.844602,False
ES5358039231093948068921,ES9440567266180383895913,2406.56,USD,2025-02-02 06:13:05.682811,False
ES3066892835221715710077,ES0508246724089991437139,3020.28,EUR,2025-01-20 04:14:05.365745,False
ES2978034821288790190164,ES6387822735761068915372,2749.73,USD,2025-02-21 11:06:58.604373,False
ES3593425795708328441153,ES3235010978244854544283,2665.68,EUR,2025-01-09 08:22:48.927450,True
ES5415437632889463373008,ES0477010383746609678880,4593.1,EUR,2025-01-29 17:24:47.868497,True
ES3707942721167129211540,ES8553258673017221109682,555.71,EUR,2025-01-04 00:35:10.535765,False
ES5955562019834998893192,ES1468879279948520054572,2917.73,GTQ,2025-01-11 22:27:31.770900,True
ES1633604813149675369723,ES2192289745549855201119,703.98,EUR,2025-01-15 12:12:03.603675,False
ES4645162730274781554017,ES7575935681644097088557,473.13,GTQ,2025-01-02 09:46:52.753268,False
ES5322470174163202919279,ES4296485409636190724658,579.61,EUR,2025-02-23 18:46:42.616179,False
ES3062461109410646676593,ES4637135697889873248923,4366.46,EUR,2025-01-10 04:53:09.321314,True
ES3520280217099545012340,ES1631969071638732570970,3021.31,EUR,2025-01-19 03:43:11.905839,False
ES1875890239748386951798,ES8988814701618892343485,3196.6,GTQ,2025-02-26 02:55:53.758523,False
ES4819167415523867644840,ES9753321715480805044309,4446.08,EUR,2025-02-16 08:44:04.573903,False
ES2649132277533120494233,ES8163805502060140998825,1172.24,USD,2025-01-02 11:07:16.227184,True
ES6078187691121313943426,ES1443609018530368203230,99.91,USD,2025-02-05 11:56:20.341068,True
ES2765410814313933870222,ES9332406057435490726918,75.83,GTQ,2025-01-20 11:58:30.695063,False
ES9753321715480805044309,ES1810184528326280630497,190.28,EUR,2025-02-26 03:24:04.871736,True
ES0817564670499638312983,ES0569262114222476156302,4845.51,EUR,2025-02-04 10:08:50.116381,False
ES0622243748340843830591,ES6902838451667050555580,818.63,USD,2025-01-13 02:36:39.056663,False
ES0417883840724268853588,ES0476918493869578038243,4105.99,GTQ,2025-01-26 00:04:58.601384,True
ES5608923726734250348928,ES0988645520961603428725,4433.31,USD,2025-01-02 03:22:02.094317,False
ES4199142304950422067487,ES5159881318033110626407,108.87,USD,2025-01-31 22:20:16.089436,False
ES9662582318391561421406,ES5868428801462831944137,4524.45,GTQ,2025-02-21 16:51:34.875096,False
ES8596116550594973879014,ES1651851247438643704786,3511.73,GTQ,2025-02-23 16:31:16.665350,False
ES9728778215221979394480,ES2657065106341599856514,2353.17,GTQ,2025-01-03 04:53:12.687357,False
ES3876098266763105839553,ES3724769966395488944717,4046.77,EUR,2025-02-08 21:00:48.641662,True
ES7726777831654942123754,ES4784274337769268762561,3815.57,EUR,2025-01-29 21:33:25.439349,False
ES3856263154945454562579,ES0895252517341711045661,4805.55,EUR,2025-02-24 02:56:22.541635,False
ES0330325082068152616818,ES5564436359948601372421,4542.5,EUR,2025-02-25 13:59:41.010582,True
ES6574534742982639612068,ES5310368506667707016206,2718.32,EUR,2025-02-10 20:30:53.993404,True
ES4900351596394931290595,ES1975602619030658293411,1526.61,EUR,2025-01-21 20:13:27.344971,True
ES2918046886036277024789,ES7162520422359346117491,3625.52,EUR,2025-01-07 04:32:27.833025,False
