accountNumber,deviceId,lastUsed,frequency,isVerified
ES0678048069344676955640,e8b840e4-5459-45d4-ab92-84c9f7dc90f0,2025-02-21 15:27:59.204142,22,True
ES7094951154592833575796,a519a6e5-7645-4fbd-b021-bd23b17406d5,2025-01-14 17:28:20.783028,46,False
ES0543939602889317424963,d8d36d4d-194f-404c-a352-7a5b45d163e0,2025-01-08 21:03:27.854904,44,False
ES3471520689603063726770,8b279f2d-a1c4-49a5-85a3-0654de162f2a,2025-01-05 14:02:24.616574,22,True
ES4818657588958113985390,4475dec8-792f-45d3-b06e-52e4147616f4,2025-01-01 08:31:21.117398,86,True
ES8037088209725504911844,c3d35f38-b9d4-4321-aa99-b0f6490e9c2a,2025-01-22 08:01:58.733087,7,True
ES8524917783590417161459,a6195897-6a56-4578-b11f-67c4ccd30895,2025-01-22 00:21:39.341507,55,True
ES7029071214324784131879,f38d6da5-d7e1-48fe-a33a-df5f88d8a5b9,2025-02-12 15:00:20.342566,32,False
ES7140640294661559306578,1c594a8e-edcf-4198-b191-309922c72608,2025-01-03 18:54:55.872132,8,False
ES2547505047104735804218,b5ad9527-69d3-4edc-91b6-e22cd521bd3a,2025-02-11 23:26:13.264594,70,True
ES8364595964735174171505,41e0cfbd-7476-4e1a-b9cf-e3b946cb432c,2025-02-11 19:13:19.396110,47,True
ES4707567661224499143550,dd0be824-75db-4bf9-b897-188072b44323,2025-02-09 04:01:12.025816,40,True
ES2978034821288790190164,8d99b3ff-d5ee-44a8-87ca-3e85c3d28186,2025-02-21 19:11:17.712036,64,False
ES3300058826121935834563,d7d12f49-eebc-4c18-8a07-b7e44acfda47,2025-01-07 02:07:30.856369,5,True
ES8057445779727273051145,7d0d6e16-b4e5-4bd3-bcdf-0174038dd11f,2025-01-16 15:57:29.840944,66,False
ES4639900336156723544000,ebad5f42-ac04-4d29-80cb-609590dce01d,2025-02-20 10:27:17.117820,38,True
ES5837329656642811585973,edec1e61-83e2-4dd4-afdc-846454ed7840,2025-02-04 12:08:09.962706,24,True
ES5680141750338652059699,7e743efe-52c6-4b7c-9676-377fac3770b7,2025-02-11 00:48:18.223063,46,False
ES4528417575564454236609,05a651c6-7c3f-4b05-a71b-c30d669b1d4c,2025-02-03 03:36:17.333537,29,True
ES0254507537349548421409,8be0c23c-c334-4844-ba95-2601ce36c775,2025-02-23 06:51:29.316551,85,True
ES6395024794242334762726,fa516bc8-72ca-43f6-b0b2-c8efd65d5920,2025-02-24 09:16:18.162246,24,True
ES9700665486206533923016,19491bf0-9f3a-4e91-9b02-23b158314e96,2025-01-15 14:42:51.648469,94,True
ES9752127766879497396080,d08994ec-fc47-419e-86ff-cdcc2d61c442,2025-01-24 13:43:39.130256,74,True
ES2911000918627972006423,dd68c45a-bd8d-4b47-93ea-c6723887c7f5,2025-02-07 09:28:54.021694,16,True
ES8287520571388023812880,dcd48ce1-8805-4351-a752-6eb8eb60855e,2025-02-21 21:37:50.686927,74,True
ES3053907969130283642472,a519a6e5-7645-4fbd-b021-bd23b17406d5,2025-01-08 19:28:55.077793,90,False
ES8165232745830084977914,a0708ee8-2899-4f6e-8af8-50fb6a435211,2025-01-30 09:35:17.897250,20,False
ES2114647590293118652776,11575309-521b-4e16-8c82-0a4ad6fef86d,2025-01-03 21:53:04.123001,3,False
ES0965217823989834125829,343d5364-c6ba-4024-aa70-1588c0a00efc,2025-01-31 12:23:38.707143,67,True
ES4429589532764690137848,ebad5f42-ac04-4d29-80cb-609590dce01d,2025-02-16 08:29:37.556235,81,False
ES4922258846648044784903,a93e759c-e870-49d3-8a6b-ad5e2af862f3,2025-01-08 19:39:20.626329,91,False
ES1123128589283269710138,b579713a-c56c-4e86-803c-2971c211b289,2025-02-16 21:03:50.917892,32,True
ES3366196692614475016148,9e7235dc-1b08-49cb-98ec-3555921a68c8,2025-01-24 17:33:28.522957,33,False
ES5662777540390714146439,fb737eb4-34eb-4b3a-ba58-2ab8e6c190f5,2025-01-06 09:40:57.739738,91,False
ES3472452000312339468067,4730405c-3150-4f3b-b095-2f4f9ee43604,2025-01-26 00:15:25.762255,66,False
ES8071236393793010967519,83eda062-0e09-4764-a225-fac8c53c0fa4,2025-02-14 17:08:15.866242,26,False
ES0815902048250047915783,8d99b3ff-d5ee-44a8-87ca-3e85c3d28186,2025-02-24 18:24:22.308478,50,False
ES0400651353074085248893,d9a465d9-d7a5-41cd-a826-feed568030a5,2025-02-15 13:39:35.164006,20,False
ES8874017322291149771601,9abdb1d0-e38f-402c-8139-270d49cf8cdb,2025-01-12 14:59:20.913663,27,False
ES5576839922237225635165,4668c3b1-d695-410e-a0a8-40aeb0271c61,2025-02-14 20:26:57.459224,29,True
ES6181559804602084656246,edec1e61-83e2-4dd4-afdc-846454ed7840,2025-02-02 06:02:43.408851,94,True
ES8526807767454751730087,13950adb-1f0a-441e-9ff1-5a63cd0affab,2025-01-04 21:35:27.103276,13,False
ES4922258846648044784903,52b49a7f-4f9e-43cd-af53-19a1e76e2f9f,2025-01-15 09:14:48.483444,20,True
ES5836871869115472445979,743cafbd-c369-420f-84db-4117506b1b34,2025-02-02 13:47:43.585902,23,False
ES9011057529162147263025,6162de4c-04e5-441c-976c-1699f729b6a0,2025-01-24 15:38:00.101146,83,True
ES2741728738988597032200,e2d56125-cd20-4af0-ab3b-ab44ca0b70c0,2025-02-09 18:17:10.651000,17,True
ES3159743924817561206787,2291e10d-f921-42cc-b691-07138894318d,2025-02-21 12:04:44.810836,2,True
ES5553900553900154718040,f0f6e50c-fc17-4a7a-b437-1cfe18dac75f,2025-02-04 04:44:25.949353,18,False
ES7964347594213026626598,a93e759c-e870-49d3-8a6b-ad5e2af862f3,2025-02-05 13:56:59.483688,63,True
ES7438251319024416430344,4e4e1da9-47b7-47bd-bd69-6140f49b4978,2025-02-14 03:51:27.003837,94,False
ES8471703774561937126869,44eaf21a-8749-4b42-99cf-e64d57eeef9f,2025-01-14 12:05:29.482968,50,False
ES7106601971060479189232,4c8fa80d-4018-4820-b3b5-a0e494f70802,2025-02-08 20:40:15.416942,54,True
ES5600042649135438360216,0aeb53a1-9ea3-4e0b-a52b-ac121d211118,2025-02-11 08:04:11.858333,64,True
ES7722517245673086813420,d96e19d2-21b2-4bf3-a040-f3df73149311,2025-02-25 16:50:15.095443,99,True
ES7855630926162511667037,5a0339aa-85ad-42ac-a8ec-92971c098499,2025-01-03 19:31:22.794991,61,True
ES1088708790572104865483,2d659e51-2537-4c48-8aec-119eed09412d,2025-02-05 00:10:57.213008,59,False
ES4933200311077598942385,a632729d-9985-4330-8b20-c20312110517,2025-02-12 11:23:18.271099,31,False
ES4176434043300196108025,132fe702-c3d7-48cd-9019-36f698893873,2025-02-18 18:46:27.809784,42,False
ES3235010978244854544283,8a680b2c-777d-4679-bc94-40d6bd5442fb,2025-01-14 00:43:11.328995,55,True
ES0523967906111322118731,ebab6f19-ed41-45b9-919a-ae887f10a57c,2025-02-09 20:04:39.368631,88,False
ES6548334763744193873811,4fbc1845-c439-41c5-9c41-e2e41b73cc6e,2025-02-01 22:47:10.115664,52,False
ES3366196692614475016148,0fdca68b-7ebf-476f-a539-6eb6d0bbf619,2025-01-24 07:57:42.069151,79,False
ES8553677744202144178514,41ff005a-086c-44d0-becf-e7f2cb2bc6cf,2025-02-17 16:13:44.364918,100,True
ES6453319451349594626385,206abb9f-53d6-41bd-afb1-eeb08f85a7e1,2025-02-14 15:17:46.066229,12,True
ES5310368506667707016206,f38d6da5-d7e1-48fe-a33a-df5f88d8a5b9,2025-02-22 16:50:14.808893,78,True
ES4253604153608723724140,4c8af8bc-edd3-45af-88ce-146b8210309d,2025-02-12 00:45:10.594781,13,False
ES3897580474607185987703,260671f4-5d54-43c3-a42e-68ad5fa19814,2025-02-07 14:20:25.605425,13,False
ES5358039231093948068921,8b279f2d-a1c4-49a5-85a3-0654de162f2a,2025-01-20 06:20:47.682739,39,True
ES3843680619058632775896,4cb81031-5b78-4dc6-b41e-7f736815806a,2025-02-18 03:07:43.059929,66,False
ES8759927023236844451378,036d2522-00bf-4d44-9586-2e3695396a53,2025-02-15 17:18:25.053142,1,False
ES3941819759818261846015,11423150-e22a-44c4-8e73-cb9e7aa017d8,2025-02-01 03:13:52.112942,48,False
ES2665098160056829096363,1f76552f-c0b8-4d97-8a3a-e53515e0fde5,2025-01-14 02:14:10.518005,77,False
ES1161302834530329978522,5d1144fe-d2ad-4b32-876d-71a6194a9768,2025-02-24 13:02:27.454236,96,False
ES8287520571388023812880,58a6a95f-bb92-4c93-98e1-88a16fdd9c67,2025-01-09 13:12:33.681720,47,False
ES0320787514725390874996,5140f4f6-87f6-4273-a7be-713ba0bd013b,2025-02-24 14:49:42.742862,98,True
ES0474967222975336995439,f57e3502-0709-4efc-908c-e6041e6bf0d2,2025-02-01 22:00:18.858198,38,True
ES4942209721318960270950,34203853-d435-484e-b345-573b9b658b4f,2025-02-25 13:22:49.969120,97,False
ES4417998374065391567844,d4113ba5-e411-4c61-af6f-3d5b765091bf,2025-01-18 02:50:53.241856,79,True
ES9831692411167519056813,2184b615-4d96-4608-a7fc-1822d27c353f,2025-01-14 01:04:40.716329,4,True
ES6586131758303248410651,106e2016-1390-4a6b-9863-434700fb2e18,2025-02-16 01:52:40.451849,62,False
ES9291992882251588941497,6514cad0-f8cd-4b13-9ed9-2dc04bcb7922,2025-02-24 04:30:25.181426,92,False
ES6337228534766458825331,ecb9eb0d-b707-47d2-9fc0-e0fab265355b,2025-01-22 14:23:42.135007,13,True
ES8889661194447115776377,f38d6da5-d7e1-48fe-a33a-df5f88d8a5b9,2025-01-05 23:18:29.436393,59,True
ES4348843176969335655671,95e70081-51dd-488f-877a-a2eabeb24f4b,2025-01-27 09:20:08.857337,6,False
ES6897575940237752206699,a632729d-9985-4330-8b20-c20312110517,2025-01-16 14:26:15.378000,23,True
ES3876098266763105839553,19e24a26-ad6b-4035-a2b7-83874de6479c,2025-02-18 17:38:30.685274,18,False
ES2267029249493171628022,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-02-23 07:52:34.902076,11,False
ES2568417392714109832751,13950adb-1f0a-441e-9ff1-5a63cd0affab,2025-01-17 23:24:52.896424,94,False
ES1036926724253675300601,2291e10d-f921-42cc-b691-07138894318d,2025-01-10 14:03:07.970304,15,True
ES4862274808486470656267,a15a2560-91b0-462c-9de2-e1420302b6b8,2025-01-02 23:37:48.878186,20,True
ES3062461109410646676593,a6ad97e2-8a95-4665-80f9-0bf92b62c755,2025-02-02 20:47:54.705773,90,False
ES7295136195508703466991,419b6ee7-e9a5-4c21-b18a-3e18a1d2e517,2025-02-17 03:32:45.193914,64,True
ES1857814847692182195953,fa17bd00-5535-4370-ab67-cceea5fa68f2,2025-01-11 20:09:46.807489,50,True
ES8814675066517116942585,f263c77e-16a1-484d-a8a9-f8a7ff1adaa8,2025-01-17 11:38:13.087720,60,False
ES1570576870725776314805,434a41ce-a658-44b5-ad25-cc403d363ea6,2025-01-16 02:21:56.020909,66,False
ES4856125206350359121167,2c5e10c1-e596-4245-b2a4-000acd8a6828,2025-01-14 23:17:51.330733,88,False
ES3051605242011717336397,10e694e2-937f-4bfb-9f72-d087d42a3d14,2025-02-14 05:04:26.013688,21,False
ES7975318462795326594966,724a68f3-0804-4f48-bb0a-2a7470fedc0f,2025-02-09 17:12:16.849162,32,False
ES0758133844223850995044,d8cc623f-ff2c-48a8-abf2-aef5cace3a66,2025-01-31 23:19:19.957868,95,False
ES1778160038951054685432,419b6ee7-e9a5-4c21-b18a-3e18a1d2e517,2025-01-09 15:00:23.170263,35,True
ES0276643357277334455389,cb2b992b-8899-4791-8898-5a3fbc95aab3,2025-02-11 07:00:48.375740,32,False
ES3828258571349713077664,c2b2fea4-d922-4710-a45d-6ea212e065af,2025-02-16 14:35:29.621395,37,True
ES9405147174974903772852,1f82c713-d03f-45e3-a696-f71db0358088,2025-01-20 19:12:37.202574,17,False
ES9258795836649852770427,56a1a5ee-5cc5-48b6-946f-10c662a4c7fc,2025-01-18 14:13:28.354913,70,False
ES4624294860566996025641,816ae339-183e-46d8-a67d-b04accd14200,2025-01-05 01:05:59.195094,52,True
ES1574613934927285936288,656bccb0-0291-4fee-bf4b-3f7f053d039f,2025-02-08 16:35:34.732756,34,True
ES4398665123083559668594,25f7cc13-41a2-4fc2-9b7e-94ccb685a135,2025-01-16 23:46:15.152771,39,False
ES4446804869097140858154,ebab6f19-ed41-45b9-919a-ae887f10a57c,2025-01-31 02:47:45.580892,47,True
ES6232846163389304596927,0ee7e8fd-a7b7-40a7-b90a-0aa2bb027f3a,2025-02-08 05:12:10.219286,87,False
ES4567247652227629276263,381d7da2-6cce-4ae7-b857-d27944a8afd9,2025-01-09 05:38:59.461627,32,False
ES9204080759749504293648,d25a0a6d-188f-4876-af3c-74eafc2b8e57,2025-01-03 13:25:12.616604,63,True
ES7729107768956311421285,68e9482d-60dc-4dbd-9525-c5ed2fcf8ea3,2025-02-12 15:26:18.035101,46,True
ES3185750866571689087030,b67ca90e-a3e6-40f0-ad21-355cfb5e4dbd,2025-01-05 04:23:23.344482,1,False
ES9521192394443339767999,d79e4ddd-d674-44fa-9dd9-5c50b95932fc,2025-01-07 14:09:21.439378,44,False
ES2610399085970120748636,1f76552f-c0b8-4d97-8a3a-e53515e0fde5,2025-02-15 11:20:00.409846,45,True
ES7714806866323934566633,c731523c-8b63-4afc-a35a-ab9020487be5,2025-01-14 22:45:23.468524,91,True
ES6849752301446108566502,4e2adf7e-7a7c-441c-a518-85e4aa64ad23,2025-02-21 10:26:37.782969,78,False
ES8457479646139435515392,132fe702-c3d7-48cd-9019-36f698893873,2025-02-14 06:36:42.864558,62,True
ES8596333528464733621580,0ee7e8fd-a7b7-40a7-b90a-0aa2bb027f3a,2025-02-20 12:52:20.562166,33,False
ES7088903795168589831381,f615751a-f976-4a1c-8137-aa60e0d7681e,2025-02-01 02:53:42.248805,65,True
ES5259111326649151085979,6c5ffd2c-ac3e-440d-af33-71a0cbe311f1,2025-02-12 19:19:13.747845,46,False
ES0210866718234445727978,3598cce2-8797-472a-8d56-ed50b3d81dee,2025-01-15 22:38:23.541961,41,True
ES4381095708773026845715,94664378-f84f-469f-b1bd-3589c79d308c,2025-01-25 16:11:51.089651,68,True
ES2778210601286484300259,c89b0e8e-db17-495f-96ed-6a6caf3e210f,2025-01-30 12:52:45.125986,4,True
ES7845478503346769577838,aa07418a-ba2f-4198-8fbe-544165937180,2025-01-10 06:37:13.200718,47,False
ES5575245716343648741358,1f2ddb7d-80c2-4b26-ab35-45a98eb332e3,2025-02-05 22:24:35.408473,87,True
ES2213564865554045838077,327d5e00-f3c1-45a6-a07a-138a4d1d4e33,2025-02-16 21:59:22.796865,36,True
ES5549615860800716354024,62d35416-84a3-40c2-8b7e-6e4b00d37ddf,2025-02-19 05:39:19.698601,76,False
ES8858515439183191285680,a18869d0-ce3c-4d9e-b576-c79417eb7915,2025-02-20 18:37:09.711403,81,True
ES8336199258690112877893,9bf9e001-9b0a-47e1-a65b-5439a0560bb7,2025-02-23 11:13:42.151195,32,False
ES3078384505000593189108,f626a0e1-3102-47aa-bbdd-2ef02fd0f47b,2025-01-10 20:52:48.613571,39,True
ES5102674134681609914802,6ce465e0-f516-43e0-ba0c-1f0a1dde5b4c,2025-01-09 02:44:33.053828,14,True
ES8703422197614861158219,50357b4e-19ef-49d3-bbc7-979b9a7fe94e,2025-02-18 03:55:59.885200,45,False
ES1937506557159301830550,eb9821c1-8600-426e-a8e9-19c162eb4895,2025-02-06 03:17:47.319304,67,True
ES2863556033010204838854,757b2f2a-67a9-4488-9b5e-cc804f79821a,2025-01-30 16:26:57.917840,100,False
ES0647084976412716357368,106e2016-1390-4a6b-9863-434700fb2e18,2025-01-25 08:32:35.427472,51,False
ES3306463561558555389993,86a7fd1c-a3a8-4f71-91b5-948683929293,2025-02-25 21:06:16.762075,40,True
ES8858515439183191285680,df96583a-22be-4259-bcc5-4b4987874329,2025-02-21 13:19:19.384497,55,False
ES4844789625921495700159,a99b1952-8e60-4050-b277-b2064a428996,2025-02-17 13:17:00.302187,26,False
ES7602559957701388677927,015d5bf4-8c8c-45be-b3a1-97644d304284,2025-01-10 15:33:33.967392,54,False
ES3757206038682510475386,c2b2fea4-d922-4710-a45d-6ea212e065af,2025-01-13 22:33:25.730810,48,False
ES1856586120487704849732,831df13f-6042-40c4-b3ef-6025bdc848ef,2025-01-26 05:25:45.007812,25,True
ES7120234426294357863021,7b427e39-0224-4722-a183-13d8b9fc3f3e,2025-02-15 17:38:10.527747,44,False
ES4147117881588018161308,3cae29d2-23a8-434b-bb3e-c7f914e841af,2025-01-08 06:00:45.828770,24,True
ES7087829818272144442489,34203853-d435-484e-b345-573b9b658b4f,2025-01-13 22:06:44.555469,77,True
ES8165232745830084977914,51bc1b05-4233-406a-bc69-cf261740141c,2025-02-10 13:12:02.636849,20,True
ES3215288565109695722457,5f504a91-800c-426b-b0a3-0bc5dac3df9c,2025-02-23 00:48:24.423918,72,True
ES5049578284893190093173,41f1daa1-b092-48ee-8b40-44751cdb080e,2025-02-14 22:41:25.838045,6,True
ES4884216498803600318534,642c68d3-2818-4312-a740-bdeb92edafc3,2025-01-10 01:53:11.169451,61,True
ES4398665123083559668594,4a0180d7-1c26-488d-ac8f-6e76f3f7214b,2025-01-30 11:04:24.838127,71,True
ES4322002184101971607666,27e15a47-62d3-4d00-8bea-dd1a4a97b1ed,2025-01-19 13:54:42.837620,58,False
ES7965253554999025444149,fde953b0-e74c-4240-b96d-7366828d3cb3,2025-01-19 02:11:09.280660,72,True
ES4767415671144922124985,eb9821c1-8600-426e-a8e9-19c162eb4895,2025-02-03 10:35:22.725095,89,False
ES1468879279948520054572,0f2e921e-3ff3-4a4a-a4c4-4e4c2fa275ae,2025-02-10 16:57:39.545815,58,True
ES5278859527816122695962,2d659e51-2537-4c48-8aec-119eed09412d,2025-01-10 04:50:53.771329,54,False
ES0518413111726713395665,39832975-d8ca-4c55-a890-665da9f79b14,2025-01-22 09:50:21.025449,66,False
ES5672504706052886373177,bafc6d0c-3ab8-497a-bb23-3f269b8ac802,2025-01-25 00:06:15.564475,26,True
ES2478233592091157035051,c731523c-8b63-4afc-a35a-ab9020487be5,2025-01-03 05:13:25.976334,5,True
ES2933260650477411352623,21f10dc6-1acf-49e6-a90d-e5c46424ed6e,2025-01-17 15:13:00.741066,69,True
ES5083394869260595300827,f1d07496-227e-4622-9de5-4da4022c126a,2025-02-11 00:15:30.905432,63,True
ES4265401800268089981220,2184b615-4d96-4608-a7fc-1822d27c353f,2025-01-14 18:42:35.381544,78,True
ES1967992440613548798679,87872ddf-2d8f-4c03-8e07-0177e6f7c4d6,2025-01-25 05:07:21.945503,35,True
ES8261244268232787202081,76028d37-f536-4fb6-ae32-d96bcfa5fe5b,2025-02-13 15:40:20.018785,26,True
ES8637348645811733021834,3c93d098-b6d3-492d-813d-eb775113fed5,2025-02-11 23:50:36.691495,80,False
ES6979252230475476341680,f5febb9e-3c59-4c1f-bdc2-f03d2081e583,2025-01-23 12:52:23.561461,32,False
ES0288749091909536064787,6514cad0-f8cd-4b13-9ed9-2dc04bcb7922,2025-01-24 23:30:30.303391,41,True
ES4528417575564454236609,4158888c-002d-45d9-9538-f39e93029b75,2025-01-03 11:40:03.832131,23,False
ES9003084824802721751774,173aed75-732c-467d-891d-04760f1aa207,2025-01-04 06:46:30.284234,2,True
ES1059433136275743162867,5140f4f6-87f6-4273-a7be-713ba0bd013b,2025-01-23 15:47:07.841264,44,True
ES2530187739112871036828,fd45e9b3-5ec2-47c8-8f95-3cede997e7ec,2025-01-25 09:51:45.954346,48,False
ES5247692976747822955613,73bdf715-9092-4204-b560-85f680414959,2025-02-19 03:00:59.618893,20,True
ES3366196692614475016148,9f3bf665-725f-436d-9b93-7fc7e6ffa1d8,2025-01-14 06:22:15.518312,24,True
ES3366196692614475016148,0760a0aa-4b9d-4172-b639-61b5b443675e,2025-02-17 15:46:25.562546,2,True
ES7376994627887455578513,340d8916-a864-435f-82b2-aee2990e3fcb,2025-01-17 10:17:38.011187,78,True
ES4841671455635145927022,f5febb9e-3c59-4c1f-bdc2-f03d2081e583,2025-01-27 23:17:15.939394,69,False
ES1855409799325418318504,87872ddf-2d8f-4c03-8e07-0177e6f7c4d6,2025-02-14 19:46:29.243038,15,False
ES7369707062521688048625,d9a465d9-d7a5-41cd-a826-feed568030a5,2025-02-15 12:06:55.030605,46,False
ES1980921071542365421838,dd2c0907-5492-4aeb-9e2e-7abc60d499be,2025-02-13 22:06:58.600242,47,False
ES2649132277533120494233,012fe369-b247-422d-83d9-dac8397c650f,2025-02-08 06:31:32.298495,13,True
ES2667954307485109986660,faf98f9b-f751-435c-a8be-0ed5b55a405c,2025-02-06 19:16:15.627100,60,False
ES8455054379878588436920,faf22472-8f43-4a7f-8dd5-49515d69d40c,2025-01-17 12:59:24.408231,12,False
ES9542882091495441470713,cf34ce72-5b56-4cba-9d85-b7dc72e6476f,2025-02-23 22:54:40.634692,54,True
ES4240154579420022045443,76028d37-f536-4fb6-ae32-d96bcfa5fe5b,2025-02-15 12:32:33.349618,30,False
ES2451873976399183772322,c8fe9a96-d249-4541-9ead-1f3e6342b3bc,2025-02-02 16:00:40.289054,98,True
ES7060271317154261434310,587cd7f0-73cd-44b4-b3a0-a355bcc4eb1b,2025-02-11 00:57:12.651985,81,True
ES2183849012449864346701,e8b840e4-5459-45d4-ab92-84c9f7dc90f0,2025-02-22 13:08:32.395648,65,True
ES7146891851437401508768,692d38ca-63e6-449e-9763-6926663781e3,2025-02-06 00:32:49.685547,23,False
ES8006206008714636660461,25e71895-ee3b-4d73-af60-1abe177ec80f,2025-01-22 17:44:42.219919,80,True
ES0349161197561917605433,e2961d81-e495-410d-9729-1dbadcad9faf,2025-02-14 01:08:49.009778,42,False
ES8874017322291149771601,87872ddf-2d8f-4c03-8e07-0177e6f7c4d6,2025-01-10 19:46:41.171843,68,False
ES5876641285692344230485,52b49a7f-4f9e-43cd-af53-19a1e76e2f9f,2025-01-22 19:40:40.948323,35,True
ES2611373706430389874294,0732ab76-02b5-4645-820d-5ef697fa07c4,2025-01-20 23:15:28.740259,63,False
ES2570165190742589862314,2cf99221-7bbe-4019-8954-33880f9056d1,2025-02-06 06:26:01.652911,12,False
ES7498418487382981304547,6cf77e7e-b4c7-48f8-9e81-71ea3949e527,2025-01-25 06:42:40.459406,75,True
ES6009290712836167981229,aa07418a-ba2f-4198-8fbe-544165937180,2025-01-01 01:50:04.362517,100,True
ES5824179037057234847121,d42c9a0d-52ee-4c96-80d5-1d28d0a371c0,2025-01-27 00:29:28.609906,46,False
ES8457479646139435515392,cf34ce72-5b56-4cba-9d85-b7dc72e6476f,2025-02-04 09:13:22.236239,29,True
ES0922339453507446146347,89fb6b15-9340-47d0-b665-a0879a8841dc,2025-02-19 19:23:20.216324,33,True
ES9129333308406870864755,c89b0e8e-db17-495f-96ed-6a6caf3e210f,2025-02-18 13:37:51.135884,70,True
ES6116704748279381181701,8b60baa0-0ca6-43ef-bc09-32ab42dfd8cd,2025-02-04 15:20:07.410403,4,True
ES5415437632889463373008,2a2f6709-f151-49f0-a4ed-6afcf1a09a72,2025-01-05 00:06:53.475326,22,False
ES2126682848204571642190,ecb9eb0d-b707-47d2-9fc0-e0fab265355b,2025-01-29 19:27:37.815960,10,True
ES1079744694605525591486,58a6a95f-bb92-4c93-98e1-88a16fdd9c67,2025-02-14 07:03:31.921728,49,True
ES0647084976412716357368,a65b6c51-ed36-446f-88a5-cc68683968f7,2025-02-06 07:22:52.061709,51,True
ES4253604153608723724140,179eaa29-3bc8-4271-aea1-45bf5568efcb,2025-02-17 06:17:48.673044,75,False
ES6473408197009513495727,0c39c102-55aa-4a03-8c94-8615e567926d,2025-01-17 15:23:44.969016,61,False
ES4240154579420022045443,260671f4-5d54-43c3-a42e-68ad5fa19814,2025-01-27 14:44:44.867282,15,True
ES7707547646225407528126,6c3b2a95-b7ed-41f6-a5a6-d06554ebc8a5,2025-01-16 18:03:21.682642,65,False
ES8814675066517116942585,058385be-e553-474c-996a-d1b635107b9e,2025-02-14 03:07:42.474141,23,True
ES4311421032378751053331,91a8f718-d7fa-459f-8b84-22749d69f4da,2025-01-08 05:26:40.939974,95,True
ES3363774302719263739268,3d8d8197-057f-4e3b-8eb5-71b376829b61,2025-02-24 21:32:32.534239,33,True
ES5206448923783702581670,db9dc2b5-3568-4cfd-91e9-370be3d750d8,2025-02-05 19:17:57.582327,80,False
ES3485423244465861162500,5a0339aa-85ad-42ac-a8ec-92971c098499,2025-01-26 03:50:40.578099,95,False
ES1987284806112719972547,d16825a3-30fa-43c4-bebd-98fc6d9ba71e,2025-02-14 12:46:52.502920,72,True
ES5947754599702320928334,bdc09a35-239a-4fae-967a-fe9bebefff7f,2025-02-09 02:16:20.517903,62,True
ES8472416446314642838654,4ba6f6c5-9cd1-4498-b4de-df5ad8ef3437,2025-02-18 21:09:54.406380,81,False
ES5155364013640233942795,91a8f718-d7fa-459f-8b84-22749d69f4da,2025-01-20 09:22:11.263642,38,True
ES2486707506421912462459,ebab6f19-ed41-45b9-919a-ae887f10a57c,2025-02-11 14:03:31.473200,50,True
ES9141361576101494224596,1a300dad-0d33-466a-973a-153d2f67ab97,2025-01-05 06:17:16.705150,89,True
ES2699759891561026841212,85f5ce5a-0839-43cc-a2de-485fa1c93037,2025-01-29 05:52:56.074422,77,False
ES2183849012449864346701,76028d37-f536-4fb6-ae32-d96bcfa5fe5b,2025-01-17 18:39:29.674416,45,False
ES1257057496918866888787,9e7235dc-1b08-49cb-98ec-3555921a68c8,2025-01-14 09:20:57.238772,60,True
